#a,b
-1.72987,-0.57776
0.97620,-0.98088
0.88409,1.88933
-0.85227,-0.38259
0.38511,-0.54047
0.86545,2.30368
-1.06592,1.09307
1.06104,0.06366
0.38208,2.18588
-1.19384,0.12700
0.07950,1.13424
1.15574,2.03575
-0.71946,0.04762
-0.47195,-0.05501
2.00199,0.78175
-0.88748,0.27551
2.04871,-0.91443
2.07745,2.55877
-0.26008,-0.25829
1.01701,-0.91235
1.81692,2.04090
-1.12714,0.26300
0.93787,-1.03420
0.74605,3.22765
-1.67921,-0.20273
2.38346,-1.04722
2.27208,2.50386
-1.17036,0.28151
1.04842,-1.45515
1.43313,1.85788
-1.12628,0.22472
1.62637,-1.69161
2.34391,1.82874
-0.44032,0.64125
1.48959,-2.06789
3.28290,0.91867
-0.13383,0.69957
1.40878,-0.61026
1.46602,1.86309
-1.68409,0.86626
1.11318,-0.96343
1.77121,2.46933
-0.96950,0.45069
1.25564,-1.08510
1.72727,2.44396
-2.92128,-0.69170
1.03701,-1.01887
1.01672,2.19384
-1.69721,0.26524
1.73836,-1.01821
0.74931,1.06302
-1.00782,0.24639
1.71984,-1.00470
1.14525,1.09049
-0.84963,0.29653
1.02927,-1.01873
2.34805,4.12034
-1.34987,0.13919
-0.22270,-0.42223
1.47121,2.64468
-1.41592,-0.00283
0.65753,-1.14238
3.11046,1.92433
-2.08476,-0.36013
0.10514,-0.23870
2.18830,1.49339
-0.48798,-0.20967
0.89137,-1.10759
1.78162,3.10862
-0.94671,0.09466
0.30931,-1.90714
2.61998,2.63973
-1.31780,-0.62930
3.35229,1.04365
2.22282,1.76753
-1.00033,0.01702
0.67494,-1.10207
1.85759,2.49360
-1.84965,-1.26160
0.86895,-1.32513
1.92407,2.01690
-1.46541,0.27555
0.28336,0.31600
3.18660,2.70788
-1.23099,-0.03336
0.93094,-1.08725
0.45582,1.10522
-1.29240,-0.55773
-0.92355,-1.37545
1.56967,2.28168
-1.85611,-1.01939
0.94588,-0.60615
0.77796,3.37025
-0.56375,0.63957
0.32886,-1.47799
4.27639,0.77740
-0.83710,0.30032
0.75535,-0.72867
1.87362,1.76952
-1.67716,-0.89233
1.54971,-1.11495
2.33917,2.50889
-0.78275,0.10174
1.22272,-0.08938
0.15298,2.93193
-0.14595,-0.41136
-0.13469,-1.87424
2.48367,1.43440
-0.86231,-0.18933
1.95011,-1.84105
4.15528,2.90890
-1.00898,0.07315
0.34097,-0.12341
1.85657,2.07251
-1.28572,0.03334
-0.28533,-1.38883
1.13785,2.00305
-1.82334,0.09004
1.78933,-1.91321
1.92223,2.27592
-1.11909,-0.41417
1.66954,-3.96303
0.06084,2.66163
-1.08349,-1.07787
0.33188,-1.83399
1.86294,0.09203
-0.26009,-0.08845
1.22520,-0.95118
2.46234,2.47032
0.03445,-0.23000
0.95273,-1.02588
1.24491,2.89217
-0.97622,-0.42191
1.09697,0.24249
3.51391,1.58642
-0.81042,0.12336
1.04071,-0.99433
1.16268,1.48601
-0.98896,0.01264
2.19981,-0.69056
2.25292,2.09116
-0.64385,1.04041
0.99978,-0.99867
1.98624,1.97395
-0.67111,-0.15857
2.26148,-1.30071
2.02995,2.01754
-0.92411,0.97080
1.86187,-0.71939
2.44787,2.41734
0.28419,1.44845
0.92796,-1.25742
2.01920,2.46711
0.54450,-1.17131
2.21012,-0.85338
2.39449,0.05924
-1.00120,0.00107
2.37095,-1.02356
2.05384,2.27907
-0.62938,-0.75625
1.04111,-0.40582
0.33907,3.04787
-2.33899,1.15131
0.35387,-1.15795
1.73439,1.43331
-0.80359,-0.15613
0.56235,-1.34780
2.47170,2.35586
-1.24822,-0.02633
1.13719,-0.20123
2.50134,1.62513
-1.42458,1.98960
0.10418,-0.61220
1.72053,2.35719
-1.68866,-0.78264
1.01956,-0.96126
2.01785,2.00693
-0.11616,0.65741
-0.19218,0.27392
2.02153,1.86107
-1.52208,0.04808
1.57170,-2.22837
1.97907,2.15938
-1.03814,0.40666
0.63655,-1.11592
1.64242,2.19078
-1.30223,0.18719
2.19586,-0.23962
3.01228,2.64753
-0.95138,0.02057
0.93269,-0.81713
2.00111,2.07974
-1.00622,0.09673
2.48644,-0.97895
1.71244,1.85059
-0.86751,0.42904
0.83594,-1.38397
2.55222,1.87613
-0.80386,-0.18514
1.26451,-0.50601
2.00387,1.99099
-2.08534,0.26069
0.97283,-0.23406
1.97136,1.99229
-1.10539,-0.01018
1.17921,-1.28734
1.62446,1.95447
-1.75725,-0.91130
0.22285,-1.66908
2.13077,1.59173
-1.33361,1.04779
1.00389,-1.66693
2.11009,2.60796
-0.91189,0.24295
1.59057,-0.74720
1.95597,1.84721
-0.70844,-0.27253
1.62629,-0.48407
2.00388,2.05799
-1.45332,0.27147
1.20473,-0.40964
2.71327,1.83434
-1.09990,0.13196
1.33305,-1.60536
2.57742,1.59213
-1.30786,0.06929
0.44910,-1.53122
1.87506,1.88770
-2.32180,1.17758
0.60655,-1.02843
1.91060,2.45978
-1.12566,-0.74287
-0.07062,-0.28603
2.24211,2.78156
-0.33786,0.01266
1.13612,-0.88786
2.40804,1.89857
-2.28773,-0.71323
1.64382,-0.67426
1.34361,1.49792
-1.23659,-0.59975
1.44086,-1.49512
3.68918,2.79106
0.60612,-0.06947
0.89815,-0.94035
2.87166,1.93290
0.05545,-0.09894
2.94382,-1.82707
1.96652,2.42689
-1.09734,0.09948
0.22644,-1.29450
1.83686,2.22104
-2.27818,-0.51491
1.74046,-1.21417
2.20107,3.27640
-0.32027,-0.19282
2.70690,-0.72437
2.14891,2.56728
-0.80444,0.39339
1.50589,-3.12646
1.73753,1.78883
1.20345,-1.72752
0.14436,-1.20600
1.79501,1.53777
-1.76446,1.80125
2.06271,-1.55958
2.89832,2.92632
-2.21077,0.48943
2.17238,-1.45269
1.93656,1.94207
-0.93913,-0.24215
0.94510,-1.03693
1.86736,1.40465
-2.09778,-0.14457
1.75655,-0.65340
2.26574,2.01009
-2.47092,0.24466
1.29609,-0.96796
1.60182,2.86137
-1.67232,-0.49163
0.71736,-1.14501
3.46951,1.95940
-1.72839,-0.02637
1.25056,0.10530
1.41223,1.32735
-0.52763,0.14535
-0.29708,-0.98564
2.09012,3.07721
-1.19215,-0.96110
2.02239,-1.45433
4.03533,2.13511
-1.48612,0.10094
-0.71955,-1.16768
2.04924,1.70460
-0.95344,-0.02502
0.88442,-1.12912
1.81803,2.52390
-0.79186,-0.40845
0.89852,-1.16914
0.72829,0.81637
-1.45866,-0.73135
1.07515,-1.31538
2.39134,1.80451
-0.42759,0.40130
0.02440,0.07866
1.30105,1.01044
-1.08962,-0.00737
1.37950,-0.90952
1.35812,1.60626
-1.09183,0.12862
0.99706,-1.00387
3.15181,1.75999
-0.77958,-1.23530
1.04436,-0.95035
1.44812,1.73427
-0.96518,-0.16243
0.98069,-1.56105
3.96860,0.74830
-0.82429,0.34698
1.10323,-1.40761
2.21366,0.93058
-0.92964,-0.02209
-0.10148,-0.91622
1.69826,1.65670
-1.07442,0.58454
0.62604,-2.49529
0.93145,2.65925
-1.28982,0.00628
1.37637,-1.06623
1.63020,1.84008
-1.53041,0.42721
1.54820,-1.74146
1.98172,2.01310
-1.10210,-0.16293
0.50498,-0.87974
3.25050,1.91012
-0.95641,-0.57442
-0.05177,-2.27256
2.22942,2.70785
-0.55226,1.02964
0.69809,-2.17577
2.08559,2.05424
-2.31858,0.11230
1.18909,-1.31333
1.98201,2.00806
-1.27236,-0.96460
1.36033,-1.58523
1.36628,2.10692
-2.13137,-0.33475
0.84235,-1.49134
1.90856,1.82008
0.04797,-0.14384
1.38605,-1.25257
1.95551,2.22564
-1.29916,-0.62469
1.38908,-0.74272
0.49266,1.66422
-1.04684,-1.22835
-0.35294,-1.30253
2.18652,2.42369
-1.41154,-0.46085
0.33517,-0.48146
2.83061,3.62084
-1.44453,-0.49591
1.46808,-2.08875
1.34303,2.00238
-0.42792,0.28264
0.99272,-1.00310
3.04073,1.95969
-2.29403,0.12148
1.20664,-0.88877
2.79623,0.40045
-1.16331,-1.18864
1.29022,-0.60214
1.86194,1.84607
-0.99418,-0.00648
1.24591,0.06264
2.25589,2.13562
-0.65299,-1.12902
1.23488,-1.12006
1.90667,1.74595
-1.36005,0.33584
0.91838,-0.31249
2.53777,1.84742
-0.45203,-0.78340
-2.35121,-1.39872
2.36921,2.07037
-1.09234,0.01370
-0.64286,-0.20787
0.69735,1.88428
-0.56820,-0.51758
1.35278,-0.40907
2.17104,1.70161
-0.55597,1.40076
0.46402,-1.15204
2.95693,2.55963
-1.09958,0.37230
2.10209,-2.08360
1.65484,1.72029
-0.98329,-0.00491
1.64887,-1.76181
1.92502,1.77754
-1.04042,0.46968
0.20042,-1.25274
2.31633,1.49784
0.48690,0.55556
1.61418,0.66857
2.78043,2.76319
-1.24236,-0.82728
1.05319,-0.09864
1.77393,2.17767
-0.46117,0.58958
0.84079,-0.89360
1.43357,1.22871
0.02742,-0.17330
3.23053,-1.75863
1.00215,1.78092
-1.19562,-0.64463
0.52522,-0.95632
2.05848,1.88239
-0.66693,-0.50441
1.29022,-1.79646
2.05779,1.86077
-1.10380,-0.75767
1.21218,-0.71426
1.98428,1.78067
-0.54190,-0.09441
0.74140,-0.79540
1.10290,2.24357
-1.55948,-2.04636
1.30802,-1.39646
1.86780,2.05783
-1.59122,-0.06601
0.48758,-1.00231
2.50398,1.18889
-1.05505,-0.38431
1.60618,-1.47219
1.11591,3.51133
-0.66954,-0.01933
0.98928,-1.10265
2.04630,0.62871
-0.19668,0.80316
0.83579,-1.36434
1.94804,1.94115
-1.08458,-0.00597
2.65165,-2.05690
1.98669,1.64954
-0.74388,1.77155
1.69268,-1.04650
2.04863,1.41335
-0.87035,0.25430
1.01880,-1.28789
4.43466,1.28310
-0.87407,-0.35339
1.00271,-0.88920
1.39765,3.08569
-0.83602,-0.01150
1.16229,-0.01438
0.52797,0.71778
0.71050,0.07681
0.15173,-0.41188
2.14411,0.57227
-1.59980,0.28497
0.73420,-0.82695
2.02079,2.22625
-0.65482,-0.15758
1.84626,-1.78246
2.82038,2.74062
-1.57099,-0.41316
1.66706,-1.70372
2.53928,1.15238
-3.80060,1.72428
1.39057,-0.03645
-0.39908,3.11885
-0.32740,0.96505
1.07478,-1.47100
2.23978,1.10080
-0.30845,-1.12000
-0.58754,-0.08873
2.59068,2.02753
-0.83292,-0.56119
1.74154,-0.49332
1.58478,2.99915
-1.06855,0.52693
0.93847,-1.02076
1.98359,2.05933
-0.82698,0.82094
1.76937,-1.35445
3.72006,1.88913
-1.79568,-0.58607
1.09740,-0.85167
2.54634,2.22786
0.35753,0.00928
1.64207,-1.23962
2.25122,1.31778
-1.21461,0.08271
0.82393,0.42843
2.01126,2.75224
-0.90382,0.19899
1.03770,-0.85713
0.94737,1.96703
-0.96839,-0.57813
1.09685,-0.10206
1.18359,-0.33723
-1.24544,0.08639
1.00109,-1.00353
2.21751,2.05541
-2.27769,1.66085
0.82127,-0.78700
3.30635,2.33294
-1.04993,-0.18442
0.95567,-0.89264
2.01471,1.98661
-1.05279,-0.54255
0.66945,-0.77938
1.67336,2.27670
-1.05351,0.54340
1.22932,-0.72015
0.57134,0.52443
-1.60310,-0.72488
1.30565,-1.92213
1.30445,2.68897
-0.55202,-0.70269
0.62006,-1.89968
2.56801,3.62789
-0.54584,0.21698
-0.26302,-0.10555
1.63978,1.98035
-1.95604,0.07511
0.27275,-1.66027
2.06803,2.12780
-1.11261,-0.34827
0.80099,-0.92145
4.21843,2.01701
0.01231,-0.68011
0.91119,-0.98712
3.13967,3.08921
-0.39804,-0.36751
0.81584,-0.82742
2.19157,1.76342
-0.40863,-2.20379
1.81759,-1.15257
3.06973,2.16057
-1.00243,0.00857
0.82725,-0.12754
1.85023,2.06028
-0.61858,0.02793
0.54279,-1.20486
2.56896,2.59466
-0.53564,0.30918
2.81340,0.06175
1.84989,2.54705
-1.74712,0.39413
0.50340,0.02095
2.41883,0.71676
-0.83097,0.05528
1.67754,-0.00946
2.12722,2.07614
-1.01605,1.64018
1.08028,-0.82883
2.20289,2.00384
-1.20182,-0.07275
1.68948,-1.85753
1.85258,1.47501
-1.29202,-0.43208
1.89223,-0.49379
0.57319,0.39541
-1.28913,-0.20689
1.07725,-1.02763
1.49715,1.88680
-1.33720,-0.40156
0.35549,-1.88595
1.90011,1.81656
-0.46680,-0.31033
1.74428,0.60664
2.07877,1.64971
-1.13066,-0.18921
1.23392,-0.66590
1.74314,2.13495
-1.49300,0.06864
1.00115,-0.98057
4.11473,2.25859
-2.08499,-0.45739
0.91403,-1.17157
1.92184,2.09198
-2.36450,-1.38612
0.43358,-1.02579
1.90542,2.03569
-1.30899,0.50103
1.57139,0.25134
2.22291,2.36240
-1.04283,-0.09318
0.81484,-1.70956
2.16685,1.22449
-0.99824,-0.03094
1.10737,-1.19469
2.00092,1.99337
-1.20615,0.85028
0.42428,-0.39779
0.16377,0.10446
-1.12097,0.34000
2.68713,-1.84683
2.60467,1.14283
-1.89117,0.61463
0.95167,-1.07936
2.64078,1.88184
-0.88391,-1.49515
0.39008,-1.20528
2.03297,2.22625
-0.94737,1.09326
1.03200,-1.19198
2.02974,2.09663
-0.92809,0.18550
0.92437,-1.52201
3.25677,2.50047
-1.01795,-0.10883
1.76859,-0.76215
0.51798,2.37799
-1.89796,0.78132
0.99024,-0.78751
2.13166,1.98107
-1.00234,-0.01351
0.79358,0.12387
1.87156,1.67705
-1.89360,-1.13798
2.17478,-2.44849
2.18987,2.52406
-1.60416,-0.45741
2.87476,-1.69803
3.45395,1.49744
-0.66812,-0.01549
2.01836,-1.02549
1.94644,1.08441
-0.87128,-0.19745
0.40177,-0.26943
2.46460,2.23572
-1.42956,1.09147
1.98613,-1.01433
2.47323,1.43256
-1.30141,0.84062
1.17568,-0.70312
3.33886,1.49069
-1.08962,0.35756
0.86189,-1.26396
1.91820,3.58331
-1.03127,-1.56575
0.95406,-0.69407
2.01680,2.37495
-0.12742,0.53040
0.96525,-0.60548
2.98919,1.22417
-1.11026,-0.36967
2.17399,-0.44002
3.21405,-0.11296
-0.75004,0.55948
0.66527,-0.92468
2.37494,1.52861
0.86911,-0.33711
1.73393,-0.77979
1.22748,1.50982
-0.98578,1.18866
0.77126,-0.90963
3.87509,3.24037
-1.39277,1.19056
1.22287,-1.29553
1.09846,1.06541
-1.20097,-0.64362
0.95811,-1.03271
2.07279,0.94157
-1.14969,0.71479
1.42956,-3.15809
2.05976,2.36129
-0.90573,0.45693
0.86627,-1.30414
1.87804,3.56583
-1.33791,0.56274
0.75452,-0.45701
1.99628,3.25342
-0.82819,0.35376
0.42665,-0.17214
2.14309,1.95091
-1.10280,0.54217
1.30201,-1.55348
2.14878,2.06133
0.26977,-0.01001
1.65853,-1.11695
0.85550,1.51446
-2.04300,0.89572
2.25561,-0.77868
2.44051,3.18873
-0.91402,0.20489
0.95697,-0.82752
2.49768,0.82332
-1.36011,0.44901
0.68664,-1.94283
2.00720,1.98331
-0.04431,-0.21539
-0.06280,-1.62056
1.06907,2.80721
-1.04976,0.71718
1.36645,-0.98958
2.47600,3.11763
-1.11993,0.82108
1.07140,-1.12234
1.75880,2.03589
-0.70187,0.09427
1.25615,-0.95386
3.81144,2.22204
-1.01913,-0.99331
-0.06330,-2.03931
1.54095,2.00657
-0.81799,-0.18797
1.66788,-0.76235
1.47073,1.17883
-1.93928,0.72922
0.25460,-1.56857
2.04959,1.76065
-0.82088,0.30383
0.37404,0.05859
2.96233,3.04768
-1.45401,0.60018
1.59121,-0.64053
1.99447,1.80673
-0.24268,0.03568
1.10395,-1.57889
1.95763,2.32349
-1.09249,0.23065
1.23508,-1.71738
2.54736,2.00260
-2.29505,0.55166
1.93545,-0.17368
2.04080,3.13452
-0.58276,-0.06131
1.49103,-0.65449
1.72499,2.06369
-0.75440,-0.30204
-0.55551,-1.95118
1.71150,3.19673
-0.72429,0.92553
0.83040,-0.58543
1.71104,2.00109
-0.96790,-0.10062
1.03680,-1.05900
2.81483,2.94228
-0.99955,0.00623
0.57008,-2.59710
2.63341,1.48635
-1.53140,-0.00734
0.79730,-1.41012
2.48098,2.10494
-0.11404,-0.04789
0.80265,-1.36152
1.47860,3.19744
-0.43476,0.05308
1.29504,-2.75343
2.34918,2.78651
-1.03726,-0.16656
0.47234,-0.93680
2.08591,0.90209
-0.60869,-0.50930
1.69845,-0.35502
1.96745,1.63988
-1.00500,0.00294
0.34302,-1.59054
1.49074,2.70244
-0.45957,-0.43980
1.76946,-0.40064
1.60152,2.46200
-0.21996,-0.87895
0.64969,-0.59118
2.49332,0.63186
-0.92284,-0.21385
0.85196,-0.17223
1.48279,3.16759
-0.99782,0.56199
2.63965,-1.75895
1.78460,2.39157
-1.06480,-0.20912
1.08360,-0.84310
1.56502,1.19115
-2.44563,0.37118
0.29684,0.42271
2.41552,2.47698
-1.16417,-0.04816
0.30529,-1.20737
2.16394,2.53206
-2.47744,1.01536
1.65900,-2.17129
2.37672,3.26753
-1.09811,-0.46965
1.91728,-0.07496
2.23492,1.94984
-0.66162,0.32468
-0.23591,-0.52193
1.94352,1.97765
-1.60945,0.13039
1.03150,-1.03068
1.81399,2.27748
0.68886,-1.48252
1.79801,-0.43286
1.91143,2.48769
-1.68152,0.00068
-0.26451,-2.97818
1.73924,2.50189
-0.76966,-0.00575
-0.28439,-0.97091
0.89450,1.29148
-0.74803,-0.49372
0.22389,0.34400
1.64726,3.18647
0.95883,-0.55546
0.57967,-1.37412
3.80395,1.20321
-0.67934,-1.96746
-0.67716,-2.08519
1.07726,2.61328
-0.08394,0.06804
0.42262,-1.16336
0.96006,2.64257
-1.02755,-0.05946
2.09346,-0.01697
1.96026,2.00343
-1.07841,-0.40302
1.24480,-0.66813
1.92121,2.25609
-1.00877,-0.02822
1.06255,-1.50301
2.27390,1.21814
-2.20165,-1.37429
0.80080,-0.78884
1.97834,1.96750
-0.24847,-0.86217
0.69465,-0.91811
1.80848,4.05441
0.44842,-0.79930
0.49527,-1.10041
2.27703,2.14941
-1.40910,0.09379
0.52240,-1.04548
1.81317,1.60961
-0.91891,0.28644
0.28820,-1.24527
2.90311,1.98184
-0.81338,1.72262
1.44283,-0.52077
1.76779,2.60835
-1.61552,0.30916
-0.01598,0.13090
2.10707,1.60069
-1.31071,-0.53929
0.77100,-0.97488
1.64584,2.24425
-1.57989,-1.80823
1.16851,-2.02022
1.79208,0.80980
-0.96763,-0.05151
2.09441,0.91006
0.85261,1.24359
-0.76266,1.89636
0.69081,-1.42767
1.95273,2.00431
-1.45750,0.02941
1.47423,-1.74009
2.37781,2.06527
-1.54624,-0.84846
0.50005,-1.65411
2.91315,1.36572
-0.98164,-0.18543
-0.05905,-0.67042
1.96227,1.95311
-0.36685,-0.55606
0.99476,-1.01181
2.03613,1.86943
-1.31213,-0.25185
0.42867,-2.13292
1.36258,-0.07592
-1.95708,0.59550
-0.30846,-2.77563
1.34713,2.11466
-1.03697,0.00101
1.30840,-0.87179
2.19780,1.93229
-1.56725,1.09020
1.19617,-0.38190
2.33469,1.68739
-0.19122,-0.77728
0.10999,-0.61874
1.81261,3.47808
-0.48715,0.49325
1.15137,-0.15672
1.80353,2.76254
-0.83974,0.15196
0.29310,-0.94087
1.98912,1.86074
0.23207,-0.21993
0.98802,-1.12648
1.17694,2.12792
-0.92053,-0.26731
1.67680,-1.24457
1.80503,1.76625
-0.93321,1.16257
1.49540,-0.70300
2.66598,2.41727
-0.58265,-0.17016
1.10646,-1.02412
2.36374,3.00915
-1.35202,-1.79527
0.92647,-1.43659
2.26524,2.11248
-1.18359,0.35797
0.53934,-0.80268
2.15014,2.20234
-0.03583,-0.33030
1.54431,0.15867
-0.17431,2.18935
-0.51206,-0.07406
-0.59736,-0.57841
1.99652,2.00808
-0.90261,-0.12601
0.52197,-2.01442
2.69496,1.00607
-0.84929,0.72642
0.99628,-1.51932
2.54356,1.82179
-0.12466,1.25913
0.87127,-0.82438
2.56599,1.66227
-1.39440,0.69059
1.83207,-0.57057
2.08090,0.85944
-0.32464,-0.76457
1.65254,-1.71769
2.53102,2.35488
-1.04977,-0.19949
0.99026,-1.04243
1.19407,3.01271
-2.30827,-0.61565
1.05924,-0.85954
1.93746,3.45099
-1.06599,0.26079
1.25634,-1.51428
1.40209,3.25411
-1.43030,-1.52590
1.14349,-0.63756
1.13333,2.71779
-1.00578,-0.74692
1.07372,-1.72329
1.36368,1.64608
-1.28965,-0.04602
0.85168,-0.94077
2.26013,1.82905
-0.50141,-0.52858
0.85717,-0.80386
0.77182,3.17713
-1.12012,-0.08029
1.03009,-0.06221
1.97155,2.54268
-1.17178,0.04851
1.04804,-0.64015
0.69165,0.28268
-1.35005,-0.09060
1.81517,-1.33903
1.87376,1.98752
-0.27599,0.84695
0.35486,-1.63038
1.94859,1.93317
-0.94016,-0.08913
1.51876,-1.37579
2.43635,1.79913
-0.88917,-0.14702
0.97384,-0.90539
1.54671,1.79679
-0.32004,-0.47954
1.46613,-1.06532
2.90788,1.44276
-1.52281,0.39572
0.99124,-1.02681
2.46307,1.18915
-1.20719,-0.04271
0.13888,-1.06683
2.05442,3.28982
-1.60754,-0.48285
0.90881,-0.82937
1.25516,1.76556
-0.95154,-0.06105
0.14496,-0.58327
1.00873,1.86999
-0.20661,-0.47762
0.84587,-1.20792
1.31165,2.84470
-0.94678,0.00900
0.75108,-0.81409
2.72714,1.64531
-0.76750,0.64220
0.50025,-0.91125
1.88784,1.33271
-1.05186,0.01468
0.06876,-1.66922
0.47105,1.82933
-0.88433,0.49451
1.13501,-1.50236
2.50996,2.05432
-0.87810,0.13555
1.12946,-1.62568
2.30342,1.83840
-1.11906,-0.21048
-0.07565,-1.19187
1.84210,1.80897
-3.16249,-0.24317
1.05369,-1.00910
2.18596,2.87492
-2.82306,0.97874
0.98552,-0.91087
1.70754,2.39341
-0.69250,-1.04493
1.26140,-0.56864
2.23208,1.21434
-1.32531,-0.42796
0.74578,-2.51645
1.91380,2.30821
-0.87575,0.86359
0.38723,-0.52143
2.23689,2.42858
-1.15840,-0.00706
0.73695,-2.03968
2.05378,1.92428
1.47669,0.00678
0.71619,-1.59618
2.15970,2.01436
-1.19398,-0.47180
1.16967,-0.66152
2.03765,2.13319
-1.05304,-0.06646
-0.11265,-1.66244
1.91592,2.52955
-1.56311,-0.02936
0.39225,0.10861
0.71662,1.96227
1.94455,3.72166
1.03354,-1.73564
1.99556,2.01084
-1.02513,-0.23471
0.36320,-2.39431
1.81890,2.18883
-1.11843,-0.06736
1.01345,0.89772
3.37745,1.72205
-1.51260,-0.07256
-0.49687,-0.08252
2.49527,2.79362
-0.93444,0.00236
0.61062,-1.30828
1.81678,1.03669
-1.31734,0.21179
-0.69779,-0.63944
1.83935,1.56774
-0.26564,0.45841
2.52921,0.22270
1.07029,0.22991
-0.15705,1.13344
2.11000,-0.90369
0.48357,2.29932
0.63683,0.56909
1.96631,-3.81673
3.19252,-0.11956
-0.69364,0.48200
1.13690,-1.10422
2.90662,1.94651
0.40649,-0.11825
0.01665,-1.27156
2.99678,2.26978
-0.36395,0.65952
0.01690,-2.27504
2.02138,2.02731
-0.37929,-0.08996
0.78672,0.05673
3.23678,1.64691
-1.05389,-0.39112
0.91843,-0.29637
0.65313,2.82949
-0.79327,-0.09191
1.23255,0.12396
2.00755,1.99420
-0.86639,-0.26839
1.59223,-0.04635
1.93079,1.96666
-2.78762,-0.05572
1.84039,-1.10378
2.29239,2.79466
-0.55272,-0.10204
-0.58047,-1.90642
1.96736,2.02174
-0.91219,-0.33448
1.24618,-0.98198
2.28385,2.26943
-1.79239,0.75732
1.96387,-0.72760
1.30074,2.15366
-0.14471,0.37042
2.01361,-1.11252
1.56335,1.77635
-0.45031,0.29347
0.25152,-0.21105
1.99551,1.88375
-2.39878,0.41569
1.11642,-0.98401
2.13817,2.11671
-1.01680,-0.00756
1.91052,-1.33412
2.89140,1.76881
-0.28588,-0.75649
-2.17424,-1.31902
3.00102,3.11803
-0.98759,0.10501
0.63536,-1.34573
2.25178,2.09559
-0.99683,-0.22672
0.34941,-2.15456
1.30905,1.28926
-0.79868,-0.51459
0.54011,-1.29554
3.08354,1.39976
-1.21969,0.06060
1.33934,-3.35048
1.68067,0.63208
-0.53753,-0.50721
0.77523,-0.37225
2.86821,2.23730
-4.28251,-0.61069
-0.20381,-1.40400
1.79276,1.35791
-0.99260,0.49655
0.89191,-0.87996
2.01891,1.85854
-0.99431,-0.03426
1.26735,-0.64162
0.95598,0.85479
-0.54425,-0.25123
0.70942,-1.12608
1.82134,1.74525
0.31612,-1.13155
0.43785,-0.78614
2.06977,1.96181
-0.12546,-0.93672
0.71069,-1.35335
1.82074,2.44470
-0.98435,0.00628
0.82821,-1.07431
3.70474,1.86860
-1.24421,0.06123
1.08301,-1.34003
1.43353,1.90496
-1.11281,0.21149
1.08654,-1.09422
2.71108,1.95525
-0.66366,0.20016
1.27062,-0.92519
2.59669,1.74499
-0.73215,-0.64153
1.74564,-0.95195
2.42731,4.21639
-1.82389,0.92301
1.08565,-0.89441
2.14595,2.63956
-1.03247,0.62590
1.26548,-1.37166
2.28241,2.80413
-0.93975,0.06966
1.79768,-1.12424
1.10785,2.15634
-1.81629,0.19563
0.46346,0.17217
1.48546,2.74360
-1.18204,-0.13972
1.44138,-2.32237
1.36174,1.17290
-2.00472,-0.00536
2.49441,-0.29442
2.23486,2.33759
-0.38196,-1.46373
0.97042,-1.12315
1.67264,1.29267
-0.47522,-1.32884
-0.06885,-0.16820
1.25584,2.04259
-1.36845,-0.66768
0.91038,-0.91921
2.14093,2.08445
0.64823,0.48299
0.72473,-1.12115
1.89540,3.11093
-1.47991,0.49645
1.38133,-1.05842
1.95815,1.77196
-1.76920,0.27407
0.45445,-3.09679
0.97175,2.66859
-0.68600,1.77988
2.33143,-0.16667
1.75846,1.36065
-1.38173,0.63823
1.38575,-2.28872
1.91241,3.40561
-1.25381,-1.69053
1.03001,-0.87354
2.72807,2.29004
-0.90371,0.36020
1.20322,-0.61343
3.23217,2.69002
-0.98831,-1.78592
0.12508,-0.64831
0.84446,2.22427
-0.84097,-0.17241
1.10739,-0.59655
3.59592,1.05283
-1.32070,-1.19836
2.35063,-0.60715
3.65052,2.64776
-1.30618,-0.52843
0.60237,-0.51243
2.31062,1.74073
-0.38977,-0.55066
1.11132,-1.28917
1.98155,2.07734
-1.00709,0.00678
-0.67447,-0.53697
2.21747,2.18546
-1.85754,-1.19527
1.00457,-1.21806
0.49754,2.82617
-0.80242,0.68703
0.59188,-0.81577
1.99515,1.99418
-1.20972,-0.11608
0.89417,-1.42630
1.82478,1.71333
-1.51750,0.28033
1.43459,-2.22756
2.94571,0.29575
-0.88298,-0.76874
1.02590,-0.98229
3.27776,1.52960
-1.69910,1.14583
1.65237,-0.29049
1.33392,1.66824
-0.73593,0.38325
1.03833,-0.96573
1.72435,2.03674
-1.13154,-0.00088
-0.26662,-0.56953
2.59837,2.18120
0.37609,-1.40388
2.26943,-1.40440
2.34869,1.51491
-1.49468,2.49175
1.86039,-1.41165
2.15316,1.69578
0.01924,-0.17946
-0.00598,-0.68556
3.32146,0.91145
-0.90987,-1.31140
2.09188,-0.34476
1.71268,2.05156
-1.91950,1.32711
1.08170,0.85658
2.40721,2.05820
-3.71614,0.84944
0.81908,-1.30054
2.29840,3.86418
-3.28938,-1.70122
1.34381,-1.07988
2.55619,1.11575
-1.32019,0.62190
-0.41369,-2.31783
2.22807,2.14684
-1.23380,0.29303
0.13151,-0.84518
2.17588,2.15586
-0.64145,0.29894
0.59689,-1.12975
1.93962,1.99777
-1.67204,-0.40448
1.46448,-1.25764
2.65059,1.53456
-1.27107,0.25816
1.34945,-1.46755
0.98511,1.41953
-0.83774,-0.17292
1.35716,-1.07844
2.05968,2.03813
-0.74984,-1.34854
